Elapsed, Counts, T (Raw), T1 (C), P (Raw), P1 (mbar), P2 (mbar), Altitude (m), Dead Time (s), Dead Time Counts
814707.504000, -1, 8325942, 26.354359, 6774936, 1007.865533, 1007.865533, 112.854347, 0.000000, -1
814708.504000, -1, 8325974, 26.355420, 6774950, 1007.873435, 1007.873435, 112.787117, 0.000000, -1
814709.504000, -1, 8325938, 26.354226, 6774876, 1007.841731, 1007.841731, 113.057442, 0.000000, -1
814710.504000, -1, 8325974, 26.355420, 6774890, 1007.849935, 1007.849935, 112.987656, 0.000000, -1
814711.504000, -1, 8325978, 26.355553, 6774838, 1007.829871, 1007.829871, 113.158905, 0.000000, -1
814712.504000, -1, 8326082, 26.359003, 6774930, 1007.873765, 1007.873765, 112.784988, 0.000000, -1
814713.504000, -1, 8326132, 26.360662, 6774910, 1007.869711, 1007.869711, 112.819901, 0.000000, -1
814714.504000, -1, 8326060, 26.358273, 6774868, 1007.847819, 1007.847819, 113.006264, 0.000000, -1
814715.504000, -1, 8326112, 26.359998, 6774984, 1007.897182, 1007.897182, 112.585350, 0.000000, -1
814716.504000, -1, 8326084, 26.359069, 6774824, 1007.832399, 1007.832399, 113.138000, 0.000000, -1
814717.504000, -1, 8326104, 26.359733, 6774810, 1007.828428, 1007.828428, 113.172020, 0.000000, -1
814718.504000, -1, 8326188, 26.362520, 6774946, 1007.888043, 1007.888043, 112.663818, 0.000000, -1
814719.504000, -1, 8326204, 26.363050, 6774888, 1007.866536, 1007.866536, 112.847450, 0.000000, -1
814720.504000, -1, 8326216, 26.363448, 6775004, 1007.912876, 1007.912876, 112.452080, 0.000000, -1
814721.504000, -1, 8326172, 26.361989, 6774778, 1007.821034, 1007.821034, 113.235558, 0.000000, -1
814722.504000, -1, 8326278, 26.365505, 6774818, 1007.844712, 1007.844712, 113.034164, 0.000000, -1
814723.504000, -1, 8326222, 26.363648, 6774706, 1007.796613, 1007.796613, 113.444290, 0.000000, -1
814724.504000, -1, 8326256, 26.364775, 6774854, 1007.857150, 1007.857150, 112.927887, 0.000000, -1
814725.504000, -1, 8326306, 26.366434, 6774928, 1007.889912, 1007.889912, 112.648613, 0.000000, -1
814726.504000, -1, 8326294, 26.366036, 6774848, 1007.857672, 1007.857672, 112.923668, 0.000000, -1
814727.504000, -1, 8326378, 26.368823, 6774836, 1007.859321, 1007.859321, 112.910133, 0.000000, -1
814728.504000, -1, 8326334, 26.367363, 6774830, 1007.853645, 1007.853645, 112.958290, 0.000000, -1
814729.504000, -1, 8326318, 26.366832, 6774934, 1007.893169, 1007.893169, 112.620895, 0.000000, -1
814730.504000, -1, 8326374, 26.368690, 6774786, 1007.839435, 1007.839435, 113.079811, 0.000000, -1
814731.504000, -1, 8326434, 26.370681, 6774862, 1007.873737, 1007.873737, 112.787468, 0.000000, -1
814732.504000, -1, 8326458, 26.371477, 6774816, 1007.857534, 1007.857534, 112.925896, 0.000000, -1
814733.504000, -1, 8326484, 26.372339, 6774822, 1007.861849, 1007.861849, 112.889236, 0.000000, -1
814734.504000, -1, 8326452, 26.371278, 6774858, 1007.873531, 1007.873531, 112.789337, 0.000000, -1
814735.504000, -1, 8326498, 26.372804, 6774950, 1007.913042, 1007.913042, 112.452461, 0.000000, -1
814736.504000, -1, 8326516, 26.373401, 6774880, 1007.886985, 1007.886985, 112.674934, 0.000000, -1
814737.504000, -1, 8326582, 26.375590, 6774730, 1007.833222, 1007.833222, 113.134163, 0.000000, -1
814738.504000, -1, 8326594, 26.375989, 6774804, 1007.863113, 1007.863113, 112.879150, 0.000000, -1
814739.504000, -1, 8326576, 26.375391, 6774710, 1007.824935, 1007.824935, 113.204849, 0.000000, -1
814740.504000, -1, 8326568, 26.375126, 6774810, 1007.863498, 1007.863498, 112.875694, 0.000000, -1
814741.504000, -1, 8326628, 26.377116, 6774740, 1007.840615, 1007.840615, 113.071358, 0.000000, -1
814742.504000, -1, 8326638, 26.377448, 6774770, 1007.853122, 1007.853122, 112.964699, 0.000000, -1
814743.504000, -1, 8326640, 26.377515, 6774802, 1007.865806, 1007.865806, 112.856453, 0.000000, -1
814744.504000, -1, 8326700, 26.379505, 6774812, 1007.874258, 1007.874258, 112.784714, 0.000000, -1
814745.504000, -1, 8326654, 26.377979, 6774716, 1007.833180, 1007.833180, 113.134979, 0.000000, -1
814746.504000, -1, 8326702, 26.379571, 6774714, 1007.836025, 1007.836025, 113.111008, 0.000000, -1
814747.504000, -1, 8326686, 26.379041, 6774758, 1007.852049, 1007.852049, 112.974152, 0.000000, -1
814748.504000, -1, 8326772, 26.381894, 6774776, 1007.865600, 1007.865600, 112.859062, 0.000000, -1
814749.504000, -1, 8326754, 26.381296, 6774732, 1007.847005, 1007.847005, 113.017632, 0.000000, -1
814750.504000, -1, 8326804, 26.382955, 6774792, 1007.874285, 1007.874285, 112.785141, 0.000000, -1
814751.504000, -1, 8326832, 26.383884, 6774828, 1007.890502, 1007.890502, 112.646927, 0.000000, -1
814752.504000, -1, 8326876, 26.385344, 6774844, 1007.900095, 1007.900095, 112.565346, 0.000000, -1
814753.504000, -1, 8326856, 26.384680, 6774602, 1007.803795, 1007.803795, 113.387054, 0.000000, -1
814754.504000, -1, 8326842, 26.384216, 6774804, 1007.881857, 1007.881857, 112.720764, 0.000000, -1
814755.504000, -1, 8326902, 26.386206, 6774764, 1007.870725, 1007.870725, 112.816154, 0.000000, -1
814756.504000, -1, 8326994, 26.389258, 6774688, 1007.847910, 1007.847910, 113.011444, 0.000000, -1
814757.504000, -1, 8326934, 26.387268, 6774568, 1007.796373, 1007.796373, 113.450897, 0.000000, -1
814758.504000, -1, 8326942, 26.387533, 6774802, 1007.888632, 1007.888632, 112.663589, 0.000000, -1
814759.504000, -1, 8326942, 26.387533, 6774730, 1007.860431, 1007.860431, 112.904259, 0.000000, -1
814760.504000, -1, 8327000, 26.389457, 6774700, 1007.853064, 1007.853064, 112.967499, 0.000000, -1
814761.504000, -1, 8327054, 26.391249, 6774778, 1007.887697, 1007.887697, 112.672279, 0.000000, -1
814762.504000, -1, 8327066, 26.391647, 6774858, 1007.919939, 1007.919939, 112.397209, 0.000000, -1
814763.504000, -1, 8327170, 26.395097, 6774676, 1007.856511, 1007.856511, 112.939156, 0.000000, -1
814764.504000, -1, 8327100, 26.392775, 6774698, 1007.859838, 1007.859838, 112.910324, 0.000000, -1
814765.504000, -1, 8327120, 26.393438, 6774688, 1007.857433, 1007.857433, 112.930977, 0.000000, -1
814766.504000, -1, 8327080, 26.392111, 6774666, 1007.845792, 1007.845792, 113.030060, 0.000000, -1
814767.504000, -1, 8327144, 26.394235, 6774710, 1007.867864, 1007.867864, 112.842110, 0.000000, -1
814768.504000, -1, 8327188, 26.395694, 6774598, 1007.827320, 1007.827320, 113.188408, 0.000000, -1
814769.504000, -1, 8327210, 26.396424, 6774760, 1007.892437, 1007.892437, 112.632820, 0.000000, -1
814770.504000, -1, 8327146, 26.394301, 6774796, 1007.901701, 1007.901701, 112.553360, 0.000000, -1
814771.504000, -1, 8327232, 26.397154, 6774642, 1007.847880, 1007.847880, 113.013222, 0.000000, -1
814772.504000, -1, 8327276, 26.398614, 6774662, 1007.859039, 1007.859039, 112.918266, 0.000000, -1
814773.504000, -1, 8327214, 26.396557, 6774724, 1007.878638, 1007.878638, 112.750603, 0.000000, -1
814774.504000, -1, 8327320, 26.400073, 6774722, 1007.885866, 1007.885866, 112.689598, 0.000000, -1
814775.504000, -1, 8327272, 26.398481, 6774752, 1007.893989, 1007.893989, 112.619965, 0.000000, -1
814776.504000, -1, 8327338, 26.400671, 6774590, 1007.835522, 1007.835522, 113.119354, 0.000000, -1
814777.504000, -1, 8327362, 26.401467, 6774598, 1007.840470, 1007.840470, 113.077286, 0.000000, -1
814778.504000, -1, 8327304, 26.399543, 6774732, 1007.888574, 1007.888574, 112.666382, 0.000000, -1
814779.504000, -1, 8327418, 26.403325, 6774524, 1007.815716, 1007.815716, 113.288910, 0.000000, -1
814780.504000, -1, 8327514, 26.406509, 6774618, 1007.859792, 1007.859792, 112.913361, 0.000000, -1
814781.504000, -1, 8327480, 26.405381, 6774620, 1007.858005, 1007.858005, 112.928383, 0.000000, -1
814782.504000, -1, 8327484, 26.405514, 6774596, 1007.848907, 1007.848907, 113.006058, 0.000000, -1
814783.504000, -1, 8327466, 26.404917, 6774664, 1007.874182, 1007.874182, 112.790237, 0.000000, -1
814784.504000, -1, 8327536, 26.407239, 6774702, 1007.894357, 1007.894357, 112.618507, 0.000000, -1
814785.504000, -1, 8327518, 26.406642, 6774620, 1007.860877, 1007.860877, 112.904114, 0.000000, -1
814786.504000, -1, 8327626, 26.410225, 6774606, 1007.863556, 1007.863556, 112.881950, 0.000000, -1
814787.504000, -1, 8327622, 26.410092, 6774580, 1007.853069, 1007.853069, 112.971420, 0.000000, -1
814788.504000, -1, 8327616, 26.409893, 6774578, 1007.851832, 1007.851832, 112.981941, 0.000000, -1
814789.504000, -1, 8327564, 26.408168, 6774594, 1007.854169, 1007.854169, 112.961655, 0.000000, -1
814790.504000, -1, 8327678, 26.411950, 6774680, 1007.896472, 1007.896472, 112.601364, 0.000000, -1
814791.504000, -1, 8327628, 26.410291, 6774622, 1007.869974, 1007.869974, 112.827179, 0.000000, -1
814792.504000, -1, 8327632, 26.410424, 6774650, 1007.881244, 1007.881244, 112.731026, 0.000000, -1
814793.504000, -1, 8327664, 26.411486, 6774468, 1007.812372, 1007.812372, 113.319023, 0.000000, -1
814794.504000, -1, 8327680, 26.412016, 6774554, 1007.847268, 1007.847268, 113.021301, 0.000000, -1
814795.504000, -1, 8327694, 26.412481, 6774586, 1007.860861, 1007.860861, 112.905380, 0.000000, -1
814796.504000, -1, 8327790, 26.415666, 6774520, 1007.842263, 1007.842263, 113.064720, 0.000000, -1
814797.504000, -1, 8327758, 26.414604, 6774530, 1007.843762, 1007.843762, 113.051720, 0.000000, -1
814798.504000, -1, 8327790, 26.415666, 6774496, 1007.832862, 1007.832862, 113.144951, 0.000000, -1
814799.504000, -1, 8327776, 26.415201, 6774622, 1007.881159, 1007.881159, 112.732666, 0.000000, -1
814800.504000, -1, 8327860, 26.417988, 6774572, 1007.867922, 1007.867922, 112.846169, 0.000000, -1
814801.504000, -1, 8327838, 26.417258, 6774504, 1007.839623, 1007.839623, 113.087555, 0.000000, -1
814802.504000, -1, 8327912, 26.419713, 6774628, 1007.893788, 1007.893788, 112.625755, 0.000000, -1
814803.504000, -1, 8327900, 26.419315, 6774568, 1007.869378, 1007.869378, 112.834000, 0.000000, -1
814804.504000, -1, 8327924, 26.420111, 6774672, 1007.911931, 1007.911931, 112.471001, 0.000000, -1
814805.504000, -1, 8328010, 26.422964, 6774510, 1007.854972, 1007.854972, 112.957649, 0.000000, -1
814806.504000, -1, 8328002, 26.422699, 6774522, 1007.859068, 1007.859068, 112.922646, 0.000000, -1
814807.504000, -1, 8327918, 26.419912, 6774506, 1007.846452, 1007.846452, 113.029778, 0.000000, -1
814808.504000, -1, 8328028, 26.423561, 6774580, 1007.883753, 1007.883753, 112.712135, 0.000000, -1
814809.504000, -1, 8328036, 26.423827, 6774468, 1007.840485, 1007.840485, 113.081467, 0.000000, -1
814810.504000, -1, 8327990, 26.422300, 6774474, 1007.839359, 1007.839359, 113.090782, 0.000000, -1
814811.504000, -1, 8328006, 26.422831, 6774540, 1007.866421, 1007.866421, 112.859909, 0.000000, -1
814812.504000, -1, 8328106, 26.426149, 6774574, 1007.887297, 1007.887297, 112.682381, 0.000000, -1
814813.504000, -1, 8328084, 26.425419, 6774658, 1007.918539, 1007.918539, 112.415619, 0.000000, -1
814814.504000, -1, 8328060, 26.424623, 6774614, 1007.899489, 1007.899489, 112.578033, 0.000000, -1
814815.504000, -1, 8328124, 26.426746, 6774542, 1007.876122, 1007.876122, 112.777870, 0.000000, -1
814816.504000, -1, 8328140, 26.427277, 6774468, 1007.848344, 1007.848344, 113.015045, 0.000000, -1
814817.504000, -1, 8328208, 26.429533, 6774522, 1007.874636, 1007.874636, 112.791084, 0.000000, -1
814818.504000, -1, 8328172, 26.428338, 6774486, 1007.857813, 1007.857813, 112.934433, 0.000000, -1
814819.504000, -1, 8328222, 26.429997, 6774486, 1007.861592, 1007.861592, 112.902504, 0.000000, -1
814820.504000, -1, 8328250, 26.430926, 6774408, 1007.833154, 1007.833154, 113.145401, 0.000000, -1
814821.504000, -1, 8328296, 26.432452, 6774462, 1007.857783, 1007.857783, 112.935486, 0.000000, -1
814822.504000, -1, 8328292, 26.432319, 6774376, 1007.823792, 1007.823792, 113.225563, 0.000000, -1
814823.504000, -1, 8328250, 26.430926, 6774436, 1007.844122, 1007.844122, 113.051788, 0.000000, -1
814824.504000, -1, 8328326, 26.433447, 6774532, 1007.887471, 1007.887471, 112.682297, 0.000000, -1
814825.504000, -1, 8328268, 26.431523, 6774370, 1007.819628, 1007.819628, 113.260956, 0.000000, -1
814826.504000, -1, 8328346, 26.434111, 6774418, 1007.844326, 1007.844326, 113.050659, 0.000000, -1
814827.504000, -1, 8328374, 26.435040, 6774326, 1007.810403, 1007.810403, 113.340370, 0.000000, -1
814828.504000, -1, 8328428, 26.436831, 6774504, 1007.884211, 1007.884211, 112.710770, 0.000000, -1
814829.504000, -1, 8328414, 26.436367, 6774524, 1007.890988, 1007.890988, 112.652840, 0.000000, -1
814830.504000, -1, 8328414, 26.436367, 6774518, 1007.888637, 1007.888637, 112.672905, 0.000000, -1
814831.504000, -1, 8328380, 26.435239, 6774376, 1007.830442, 1007.830442, 113.169373, 0.000000, -1
814832.504000, -1, 8328424, 26.436698, 6774496, 1007.880775, 1007.880775, 112.740067, 0.000000, -1
814833.504000, -1, 8328506, 26.439419, 6774388, 1007.844665, 1007.844665, 113.048782, 0.000000, -1
814834.504000, -1, 8328536, 26.440414, 6774386, 1007.846149, 1007.846149, 113.036316, 0.000000, -1
814835.504000, -1, 8328460, 26.437893, 6774404, 1007.847456, 1007.847456, 113.024666, 0.000000, -1
814836.504000, -1, 8328456, 26.437760, 6774422, 1007.854205, 1007.854205, 112.967041, 0.000000, -1
814837.504000, -1, 8328600, 26.442537, 6774406, 1007.858820, 1007.858820, 112.928574, 0.000000, -1
814838.504000, -1, 8328604, 26.442670, 6774350, 1007.837185, 1007.837185, 113.113251, 0.000000, -1
814839.504000, -1, 8328632, 26.443599, 6774414, 1007.864372, 1007.864372, 112.881393, 0.000000, -1
814840.504000, -1, 8328626, 26.443400, 6774506, 1007.899958, 1007.899958, 112.577629, 0.000000, -1
814841.504000, -1, 8328598, 26.442471, 6774442, 1007.872771, 1007.872771, 112.809486, 0.000000, -1
814842.504000, -1, 8328666, 26.444727, 6774376, 1007.852055, 1007.852055, 112.986725, 0.000000, -1
814843.504000, -1, 8328696, 26.445722, 6774266, 1007.811231, 1007.811231, 113.335358, 0.000000, -1
814844.504000, -1, 8328692, 26.445589, 6774444, 1007.880658, 1007.880658, 112.742767, 0.000000, -1
814845.504000, -1, 8328704, 26.445987, 6774456, 1007.886266, 1007.886266, 112.694984, 0.000000, -1
814846.504000, -1, 8328808, 26.449437, 6774396, 1007.870621, 1007.870621, 112.829178, 0.000000, -1
814847.504000, -1, 8328724, 26.446651, 6774250, 1007.807079, 1007.807079, 113.370979, 0.000000, -1
814848.504000, -1, 8328722, 26.446584, 6774378, 1007.857071, 1007.857071, 112.944283, 0.000000, -1
814849.504000, -1, 8328810, 26.449504, 6774400, 1007.872339, 1007.872339, 112.814522, 0.000000, -1
814850.504000, -1, 8328876, 26.451693, 6774290, 1007.834235, 1007.834235, 113.140167, 0.000000, -1
814851.504000, -1, 8328890, 26.452158, 6774238, 1007.814922, 1007.814922, 113.305099, 0.000000, -1
814852.504000, -1, 8328784, 26.448641, 6774404, 1007.871941, 1007.871941, 112.817757, 0.000000, -1
814853.504000, -1, 8328848, 26.450764, 6774314, 1007.841521, 1007.841521, 113.077805, 0.000000, -1
814854.504000, -1, 8328960, 26.454480, 6774210, 1007.809243, 1007.809243, 113.354019, 0.000000, -1
814855.504000, -1, 8328876, 26.451693, 6774368, 1007.864791, 1007.864791, 112.879364, 0.000000, -1
814856.504000, -1, 8328978, 26.455077, 6774204, 1007.808253, 1007.808253, 113.362587, 0.000000, -1
814857.504000, -1, 8328886, 26.452025, 6774418, 1007.885134, 1007.885134, 112.705811, 0.000000, -1
814858.504000, -1, 8328984, 26.455276, 6774408, 1007.888622, 1007.888622, 112.676659, 0.000000, -1
814859.504000, -1, 8329028, 26.456736, 6774382, 1007.881762, 1007.881762, 112.735489, 0.000000, -1
814860.504000, -1, 8328976, 26.455011, 6774330, 1007.857462, 1007.857462, 112.942558, 0.000000, -1
814861.504000, -1, 8328974, 26.454944, 6774368, 1007.872197, 1007.872197, 112.816780, 0.000000, -1
814862.504000, -1, 8329072, 26.458196, 6774290, 1007.849046, 1007.849046, 113.014999, 0.000000, -1
814863.504000, -1, 8329138, 26.460385, 6774372, 1007.886157, 1007.886157, 112.698677, 0.000000, -1
814864.504000, -1, 8329140, 26.460451, 6774324, 1007.867504, 1007.867504, 112.857895, 0.000000, -1
814865.504000, -1, 8329160, 26.461115, 6774424, 1007.908191, 1007.908191, 112.510765, 0.000000, -1
814866.504000, -1, 8329078, 26.458395, 6774552, 1007.952138, 1007.952138, 112.135170, 0.000000, -1
814867.504000, -1, 8329232, 26.463504, 6774288, 1007.860353, 1007.860353, 112.919510, 0.000000, -1
814868.504000, -1, 8329236, 26.463636, 6774336, 1007.879460, 1007.879460, 112.756462, 0.000000, -1
814869.504000, -1, 8329284, 26.465229, 6774280, 1007.861149, 1007.861149, 112.913055, 0.000000, -1
814870.504000, -1, 8329268, 26.464698, 6774336, 1007.881878, 1007.881878, 112.736023, 0.000000, -1
814871.504000, -1, 8329288, 26.465361, 6774222, 1007.838729, 1007.838729, 113.104439, 0.000000, -1
814872.504000, -1, 8329208, 26.462707, 6774302, 1007.864024, 1007.864024, 112.888023, 0.000000, -1
814873.504000, -1, 8329316, 26.466290, 6774200, 1007.832227, 1007.832227, 113.160118, 0.000000, -1
814874.504000, -1, 8329260, 26.464432, 6774296, 1007.865603, 1007.865603, 112.874878, 0.000000, -1
814875.504000, -1, 8329332, 26.466821, 6774318, 1007.879663, 1007.879663, 112.755341, 0.000000, -1
814876.504000, -1, 8329276, 26.464963, 6774306, 1007.870730, 1007.870730, 112.831223, 0.000000, -1
814877.504000, -1, 8329416, 26.469608, 6774302, 1007.879742, 1007.879742, 112.755196, 0.000000, -1
814878.504000, -1, 8329426, 26.469939, 6774208, 1007.843673, 1007.843673, 113.063126, 0.000000, -1
814879.504000, -1, 8329442, 26.470470, 6774340, 1007.896594, 1007.896594, 112.611534, 0.000000, -1
814880.504000, -1, 8329400, 26.469077, 6774240, 1007.854244, 1007.854244, 112.972725, 0.000000, -1
814881.504000, -1, 8329434, 26.470205, 6774312, 1007.885020, 1007.885020, 112.710266, 0.000000, -1
814882.504000, -1, 8329414, 26.469541, 6774206, 1007.841982, 1007.841982, 113.077477, 0.000000, -1
814883.504000, -1, 8329522, 26.473124, 6774312, 1007.891670, 1007.891670, 112.654068, 0.000000, -1
814884.504000, -1, 8329566, 26.474584, 6774236, 1007.865221, 1007.865221, 112.880089, 0.000000, -1
814885.504000, -1, 8329570, 26.474717, 6774236, 1007.865523, 1007.865523, 112.877541, 0.000000, -1
814886.504000, -1, 8329566, 26.474584, 6774128, 1007.822911, 1007.822911, 113.241234, 0.000000, -1
814887.504000, -1, 8329534, 26.473522, 6774232, 1007.861236, 1007.861236, 112.913902, 0.000000, -1
814888.504000, -1, 8329524, 26.473191, 6774214, 1007.853429, 1007.853429, 112.980476, 0.000000, -1
814889.504000, -1, 8329660, 26.477702, 6774226, 1007.868407, 1007.868407, 112.853500, 0.000000, -1
814890.504000, -1, 8329596, 26.475579, 6774208, 1007.856519, 1007.856519, 112.954559, 0.000000, -1
814891.504000, -1, 8329702, 26.479096, 6774294, 1007.898221, 1007.898221, 112.599304, 0.000000, -1
814892.504000, -1, 8329640, 26.477039, 6774164, 1007.842606, 1007.842606, 113.073593, 0.000000, -1
814893.504000, -1, 8329656, 26.477570, 6774212, 1007.862620, 1007.862620, 112.902870, 0.000000, -1
814894.504000, -1, 8329732, 26.480091, 6774334, 1007.916158, 1007.916158, 112.446396, 0.000000, -1
814895.504000, -1, 8329800, 26.482347, 6774178, 1007.860181, 1007.860181, 112.924606, 0.000000, -1
814896.504000, -1, 8329688, 26.478631, 6774272, 1007.888544, 1007.888544, 112.681808, 0.000000, -1
814897.504000, -1, 8329772, 26.481418, 6774120, 1007.835342, 1007.835342, 113.136436, 0.000000, -1
814898.504000, -1, 8329842, 26.483740, 6774072, 1007.821827, 1007.821827, 113.252251, 0.000000, -1
814899.504000, -1, 8329774, 26.481484, 6774130, 1007.839411, 1007.839411, 113.101723, 0.000000, -1
814900.504000, -1, 8329846, 26.483873, 6774266, 1007.898133, 1007.898133, 112.600967, 0.000000, -1
814901.504000, -1, 8329882, 26.485067, 6774114, 1007.841304, 1007.841304, 113.086258, 0.000000, -1
814902.504000, -1, 8329884, 26.485133, 6774194, 1007.872797, 1007.872797, 112.817459, 0.000000, -1
814903.504000, -1, 8329972, 26.488053, 6774138, 1007.857507, 1007.857507, 112.948524, 0.000000, -1
814904.504000, -1, 8329892, 26.485399, 6774196, 1007.874185, 1007.874185, 112.805664, 0.000000, -1
814905.504000, -1, 8329962, 26.487721, 6774144, 1007.859102, 1007.859102, 112.934845, 0.000000, -1
814906.504000, -1, 8329896, 26.485532, 6774128, 1007.847846, 1007.847846, 113.030502, 0.000000, -1
814907.504000, -1, 8330024, 26.489778, 6774112, 1007.851250, 1007.851250, 113.002266, 0.000000, -1
814908.504000, -1, 8329982, 26.488385, 6774146, 1007.861397, 1007.861397, 112.915390, 0.000000, -1
814909.504000, -1, 8330016, 26.489513, 6774066, 1007.832624, 1007.832624, 113.161201, 0.000000, -1
814910.504000, -1, 8330042, 26.490375, 6774088, 1007.843207, 1007.843207, 113.071030, 0.000000, -1
814911.504000, -1, 8330132, 26.493361, 6774076, 1007.845307, 1007.845307, 113.053680, 0.000000, -1
814912.504000, -1, 8330184, 26.495086, 6774138, 1007.873526, 1007.873526, 112.813141, 0.000000, -1
814913.504000, -1, 8330150, 26.493958, 6774028, 1007.827861, 1007.827861, 113.202705, 0.000000, -1
814914.504000, -1, 8330136, 26.493493, 6774080, 1007.847176, 1007.847176, 113.037750, 0.000000, -1
814915.504000, -1, 8330152, 26.494024, 6774196, 1007.893831, 1007.893831, 112.639626, 0.000000, -1
814916.504000, -1, 8330154, 26.494091, 6774102, 1007.857155, 1007.857155, 112.952690, 0.000000, -1
814917.504000, -1, 8330112, 26.492697, 6774014, 1007.819505, 1007.819505, 113.273796, 0.000000, -1
814918.504000, -1, 8330242, 26.497010, 6774088, 1007.858320, 1007.858320, 112.943306, 0.000000, -1
814919.504000, -1, 8330172, 26.494688, 6774058, 1007.841277, 1007.841277, 113.088333, 0.000000, -1
814920.504000, -1, 8330270, 26.497939, 6774046, 1007.843980, 1007.843980, 113.065880, 0.000000, -1
814921.504000, -1, 8330204, 26.495749, 6774174, 1007.889142, 1007.889142, 112.679985, 0.000000, -1
814922.504000, -1, 8330256, 26.497474, 6774084, 1007.857810, 1007.857810, 112.947746, 0.000000, -1
814923.504000, -1, 8330322, 26.499664, 6774004, 1007.831455, 1007.831455, 113.173134, 0.000000, -1
814924.504000, -1, 8330266, 26.497806, 6774008, 1007.828790, 1007.828790, 113.195518, 0.000000, -1
814925.504000, -1, 8330392, 26.501986, 6774064, 1007.860251, 1007.860251, 112.927780, 0.000000, -1
814926.504000, -1, 8330356, 26.500792, 6774060, 1007.855964, 1007.855964, 112.964142, 0.000000, -1
814927.504000, -1, 8330394, 26.502053, 6774068, 1007.861969, 1007.861969, 112.913124, 0.000000, -1
814928.504000, -1, 8330482, 26.504972, 6774040, 1007.857648, 1007.857648, 112.950569, 0.000000, -1
814929.504000, -1, 8330468, 26.504508, 6773910, 1007.805658, 1007.805658, 113.394272, 0.000000, -1
814930.504000, -1, 8330490, 26.505237, 6774016, 1007.848850, 1007.848850, 113.025719, 0.000000, -1
814931.504000, -1, 8330500, 26.505569, 6774044, 1007.860576, 1007.860576, 112.925697, 0.000000, -1
814932.504000, -1, 8330516, 26.506100, 6774122, 1007.892344, 1007.892344, 112.654633, 0.000000, -1
814933.504000, -1, 8330582, 26.508289, 6773966, 1007.836212, 1007.836212, 113.134186, 0.000000, -1
814934.504000, -1, 8330482, 26.504972, 6773994, 1007.839626, 1007.839626, 113.104401, 0.000000, -1
814935.504000, -1, 8330606, 26.509086, 6774076, 1007.881122, 1007.881122, 112.750992, 0.000000, -1
814936.504000, -1, 8330564, 26.507692, 6774064, 1007.873247, 1007.873247, 112.817940, 0.000000, -1
814937.504000, -1, 8330652, 26.510612, 6774110, 1007.897919, 1007.897919, 112.607910, 0.000000, -1
814938.504000, -1, 8330688, 26.511806, 6773982, 1007.850490, 1007.850490, 113.012985, 0.000000, -1
814939.504000, -1, 8330680, 26.511541, 6773996, 1007.855370, 1007.855370, 112.971275, 0.000000, -1
814940.504000, -1, 8330620, 26.509550, 6774040, 1007.868076, 1007.868076, 112.862442, 0.000000, -1
814941.504000, -1, 8330644, 26.510346, 6773928, 1007.826008, 1007.826008, 113.221680, 0.000000, -1
814942.504000, -1, 8330738, 26.513465, 6774014, 1007.866805, 1007.866805, 112.874039, 0.000000, -1
814943.504000, -1, 8330722, 26.512934, 6774062, 1007.884402, 1007.884402, 112.723732, 0.000000, -1
814944.504000, -1, 8330708, 26.512469, 6773958, 1007.842598, 1007.842598, 113.080482, 0.000000, -1
814945.504000, -1, 8330796, 26.515389, 6773972, 1007.854732, 1007.854732, 112.977463, 0.000000, -1
814946.504000, -1, 8330808, 26.515787, 6774060, 1007.890117, 1007.890117, 112.675499, 0.000000, -1
814947.504000, -1, 8330774, 26.514659, 6773970, 1007.852286, 1007.852286, 112.998199, 0.000000, -1
814948.504000, -1, 8330884, 26.518308, 6774058, 1007.895076, 1007.895076, 112.633652, 0.000000, -1
814949.504000, -1, 8330844, 26.516981, 6773944, 1007.847388, 1007.847388, 113.040459, 0.000000, -1
814950.504000, -1, 8330872, 26.517910, 6773962, 1007.856556, 1007.856556, 112.962379, 0.000000, -1
814951.504000, -1, 8330834, 26.516649, 6773874, 1007.819207, 1007.819207, 113.280952, 0.000000, -1
814952.504000, -1, 8330876, 26.518043, 6774062, 1007.896039, 1007.896039, 112.625389, 0.000000, -1
814953.504000, -1, 8331008, 26.522422, 6774084, 1007.914632, 1007.914632, 112.467514, 0.000000, -1
814954.504000, -1, 8331010, 26.522488, 6773938, 1007.857580, 1007.857580, 112.954521, 0.000000, -1
814955.504000, -1, 8331072, 26.524545, 6773874, 1007.837189, 1007.837189, 113.128975, 0.000000, -1
814956.504000, -1, 8330996, 26.522024, 6773970, 1007.869060, 1007.869060, 112.856438, 0.000000, -1
814957.504000, -1, 8330978, 26.521427, 6773982, 1007.872402, 1007.872402, 112.827797, 0.000000, -1
814958.504000, -1, 8331034, 26.523284, 6773920, 1007.852341, 1007.852341, 112.999390, 0.000000, -1
814959.504000, -1, 8331058, 26.524081, 6773928, 1007.857289, 1007.857289, 112.957314, 0.000000, -1
814960.504000, -1, 8331050, 26.523815, 6774052, 1007.905268, 1007.905268, 112.547714, 0.000000, -1
814961.504000, -1, 8331110, 26.525806, 6773914, 1007.855732, 1007.855732, 112.970924, 0.000000, -1
814962.504000, -1, 8331138, 26.526735, 6773922, 1007.860982, 1007.860982, 112.926292, 0.000000, -1
814963.504000, -1, 8331122, 26.526204, 6773884, 1007.844885, 1007.844885, 113.063599, 0.000000, -1
814964.504000, -1, 8331050, 26.523815, 6773900, 1007.845714, 1007.845714, 113.056068, 0.000000, -1
